"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1355","HandleShadowDOMNested","Demo","Wed Feb 25 10:17:07 GMT+07:00 2026","passed","Wed Feb 25 10:17:08 GMT+07:00 2026","demo.testSuites.HandleShadowDOM","Shadow DOM - Chrome","demo.testSuites.HandleShadowDOM","HandleShadowDOMNested"
"","2977","HandleShadowDOMSingle","Demo","Wed Feb 25 10:17:02 GMT+07:00 2026","broken","Wed Feb 25 10:17:05 GMT+07:00 2026","demo.testSuites.HandleShadowDOM","Shadow DOM - Chrome","demo.testSuites.HandleShadowDOM","HandleShadowDOMSingle"
