"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3587","HandleShadowDOMSingle","Demo","Wed Feb 25 10:31:16 GMT+07:00 2026","passed","Wed Feb 25 10:31:19 GMT+07:00 2026","demo.testSuites.HandleShadowDOM","Shadow DOM - Chrome","demo.testSuites.HandleShadowDOM","HandleShadowDOMSingle"
"","1628","HandleShadowDOMNested","Demo","Wed Feb 25 10:31:21 GMT+07:00 2026","passed","Wed Feb 25 10:31:23 GMT+07:00 2026","demo.testSuites.HandleShadowDOM","Shadow DOM - Chrome","demo.testSuites.HandleShadowDOM","HandleShadowDOMNested"
