"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1330","HandleShadowDOMNested","Demo","Wed Feb 25 10:54:34 GMT+07:00 2026","passed","Wed Feb 25 10:54:35 GMT+07:00 2026","demo.testSuites.HandleShadowDOM","Shadow DOM - Chrome","demo.testSuites.HandleShadowDOM","HandleShadowDOMNested"
"","4254","HandleShadowDOMSingle","Demo","Wed Feb 25 10:54:28 GMT+07:00 2026","passed","Wed Feb 25 10:54:32 GMT+07:00 2026","demo.testSuites.HandleShadowDOM","Shadow DOM - Chrome","demo.testSuites.HandleShadowDOM","HandleShadowDOMSingle"
