"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","33768","HandleShadowDOMNested","CRM","Wed Feb 25 09:04:11 GMT+07:00 2026","broken","Wed Feb 25 09:04:45 GMT+07:00 2026","demo.testSuites.HandleShadowDOM","Shadow DOM - Chrome","demo.testSuites.HandleShadowDOM","HandleShadowDOMNested"
"","3623","HandleShadowDOMSingle","CRM","Wed Feb 25 09:04:06 GMT+07:00 2026","broken","Wed Feb 25 09:04:10 GMT+07:00 2026","demo.testSuites.HandleShadowDOM","Shadow DOM - Chrome","demo.testSuites.HandleShadowDOM","HandleShadowDOMSingle"
