"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1440","HandleShadowDOMNested","Demo","Wed Feb 25 10:42:40 GMT+07:00 2026","broken","Wed Feb 25 10:42:42 GMT+07:00 2026","demo.testSuites.HandleShadowDOM","Shadow DOM - Chrome","demo.testSuites.HandleShadowDOM","HandleShadowDOMNested"
"","5329","HandleShadowDOMSingle","Demo","Wed Feb 25 10:42:34 GMT+07:00 2026","passed","Wed Feb 25 10:42:39 GMT+07:00 2026","demo.testSuites.HandleShadowDOM","Shadow DOM - Chrome","demo.testSuites.HandleShadowDOM","HandleShadowDOMSingle"
