"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1241","HandleShadowDOMNested","Demo","Wed Feb 25 10:35:52 GMT+07:00 2026","passed","Wed Feb 25 10:35:53 GMT+07:00 2026","demo.testSuites.HandleShadowDOM","Shadow DOM - Chrome","demo.testSuites.HandleShadowDOM","HandleShadowDOMNested"
"","3593","HandleShadowDOMSingle","Demo","Wed Feb 25 10:35:46 GMT+07:00 2026","passed","Wed Feb 25 10:35:50 GMT+07:00 2026","demo.testSuites.HandleShadowDOM","Shadow DOM - Chrome","demo.testSuites.HandleShadowDOM","HandleShadowDOMSingle"
