"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5121","TC01_testAPILogin","Demo","Wed Mar 11 17:10:01 GMT+07:00 2026","passed","Wed Mar 11 17:10:07 GMT+07:00 2026","demo.testSuites.TestApi","API Login - Chrome","demo.testSuites.TestApi","TC01_testAPILogin"
"","2","cleanUpBrowser","Demo","Wed Mar 11 17:10:07 GMT+07:00 2026","broken","Wed Mar 11 17:10:07 GMT+07:00 2026","demo.testSuites.TestApi","API Login - Chrome","demo.testSuites.TestApi","cleanUpBrowser"
